Ground	files/Miserables.txt : 1; 
Group	files/Miserables.txt : 1; 
Groups	files/Miserables.txt : 2; 
Grove	files/Miserables.txt : 1; 
Growler	files/Miserables.txt : 1; 
Grown	files/Miserables.txt : 1; 
Growth	files/Miserables.txt : 1; 
Grucheray	files/Miserables.txt : 1; 
Grumble	files/NotreDame_De_Paris.txt : 1; 
Grâce	files/NotreDame_De_Paris.txt : 3; 
Grève	files/NotreDame_De_Paris.txt : 57; 
Guarantees	files/Miserables.txt : 1; 
Guard	files/Miserables.txt : 43; 
Guards	files/Miserables.txt : 16; 
Guardsman	files/Miserables.txt : 7; 
Guardsmen	files/Miserables.txt : 8; 
Gudule	files/NotreDame_De_Paris.txt : 21; 
Guebrs	files/NotreDame_De_Paris.txt : 1; 
Guelemer	files/Miserables.txt : 22; 
Guemenee	files/Miserables.txt : 1; 
Guerin	files/Miserables.txt : 1; 
Guerre	files/Miserables.txt : 1; 
Guery	files/NotreDame_De_Paris.txt : 1; 
Gueule*	files/NotreDame_De_Paris.txt : 1; 
Gueule	files/NotreDame_De_Paris.txt : 1; 
Gueulemer	files/Miserables.txt : 8; 
Gueux	files/Miserables.txt : 2; files/NotreDame_De_Paris.txt : 1; 
Guibourg	files/Miserables.txt : 1; 
Guichard	files/NotreDame_De_Paris.txt : 1; 
Guicherat	files/Miserables.txt : 1; 
Guide	files/Miserables.txt : 3; 
Guides	files/Miserables.txt : 1; 
Guidonis	files/Miserables.txt : 2; 
Guignon	files/Miserables.txt : 1; 
Guillaume	files/Miserables.txt : 7; files/NotreDame_De_Paris.txt : 42; 
Guillemette	files/NotreDame_De_Paris.txt : 3; 
Guilleminot	files/Miserables.txt : 2; 
Guillery	files/Miserables.txt : 1; 
Guillons	files/Miserables.txt : 1; 
Guimard	files/Miserables.txt : 2; 
Guimardinette	files/Miserables.txt : 1; 
Guimardini	files/Miserables.txt : 1; 
Guimpe	files/Miserables.txt : 1; 
Gula	files/Miserables.txt : 1; 
Gulax	files/Miserables.txt : 1; 
Gulf	files/Miserables.txt : 2; 
Gulnare	files/Miserables.txt : 1; 
Gunzberg	files/Miserables.txt : 1; 
Gustave	files/Miserables.txt : 1; 
Gustavus	files/NotreDame_De_Paris.txt : 1; 
Gutenberg"	files/NotreDame_De_Paris.txt : 5; 
Gutenberg	files/NotreDame_De_Paris.txt : 82; 
Gutenberg"	files/Miserables.txt : 5; 
Gutenberg	files/Miserables.txt : 78; 
Gutenburg	files/NotreDame_De_Paris.txt : 1; 
Guts	files/NotreDame_De_Paris.txt : 1; 
Gutter	files/Miserables.txt : 2; 
Guy	files/Miserables.txt : 3; files/NotreDame_De_Paris.txt : 1; 
Guybertant	files/NotreDame_De_Paris.txt : 3; 
Guyenne	files/NotreDame_De_Paris.txt : 1; 
Guyon	files/NotreDame_De_Paris.txt : 2; files/Miserables.txt : 2; 
Guyot	files/Miserables.txt : 1; 
Gymnastoras	files/Miserables.txt : 1; 
H	files/Miserables.txt : 1; 
HAGGARD	files/Miserables.txt : 1; 
HAIR	files/Miserables.txt : 2; 
HALF	files/Miserables.txt : 1; 
HALL	files/NotreDame_De_Paris.txt : 1; 
HAMMER	files/Miserables.txt : 1; 
HAPPINESS	files/Miserables.txt : 2; 
HAPPY	files/Miserables.txt : 4; 
HARD	files/Miserables.txt : 1; 
HAS	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
HAUTEVILLE	files/Miserables.txt : 2; 
HAVE	files/Miserables.txt : 8; files/NotreDame_De_Paris.txt : 1; 
HAVING	files/Miserables.txt : 2; 
HE	files/Miserables.txt : 8; 
HEALING	files/Miserables.txt : 1; 
HEART	files/Miserables.txt : 3; 
HEARTS	files/NotreDame_De_Paris.txt : 1; 
HEAVEN	files/Miserables.txt : 1; 
HEAVY	files/Miserables.txt : 1; 
HER	files/Miserables.txt : 1; 
HERE	files/Miserables.txt : 2; files/NotreDame_De_Paris.txt : 1; 
HEROES	files/Miserables.txt : 1; 
HEROISM	files/Miserables.txt : 1; 
HIGH	files/Miserables.txt : 2; 
HIM	files/Miserables.txt : 1; 
HIMSELF	files/Miserables.txt : 1; 
HINDRANCES	files/Miserables.txt : 1; 
HIS	files/Miserables.txt : 19; files/NotreDame_De_Paris.txt : 2; 
HISTORIC	files/Miserables.txt : 1; 
HISTORICAL	files/Miserables.txt : 1; 
HISTORY	files/Miserables.txt : 8; files/NotreDame_De_Paris.txt : 1; 
HO	files/Miserables.txt : 2; 
HOLE	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
HOMME	files/Miserables.txt : 2; 
HOMO	files/Miserables.txt : 1; 
HONOR	files/Miserables.txt : 1; 
HOPE	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
HORIZON	files/Miserables.txt : 3; 
HORSE	files/Miserables.txt : 1; 
HORSES	files/Miserables.txt : 1; 
HOUGOMONT	files/Miserables.txt : 1; 
HOUR	files/Miserables.txt : 1; 
HOUSE	files/Miserables.txt : 9; 
HOUSEHOLD	files/Miserables.txt : 1; 
HOVEL	files/Miserables.txt : 3; 
HOW	files/Miserables.txt : 3; 
HUCHELOUP	files/Miserables.txt : 1; 
HUGO	files/Miserables.txt : 1; 
HUMAN	files/NotreDame_De_Paris.txt : 1; 
HUMOR	files/Miserables.txt : 1; 
HUNCHBACK	files/NotreDame_De_Paris.txt : 1; 
HUNCHBACKED	files/NotreDame_De_Paris.txt : 1; 
HUNT	files/Miserables.txt : 2; 
HURRICANE	files/Miserables.txt : 2; 
Ha	files/NotreDame_De_Paris.txt : 1; 
Habituated	files/Miserables.txt : 1; 
Hacke	files/Miserables.txt : 2; 
Hackney	files/Miserables.txt : 1; 
Had	files/Miserables.txt : 42; files/NotreDame_De_Paris.txt : 5; 
Hadot	files/Miserables.txt : 1; 
Hage	files/NotreDame_De_Paris.txt : 1; 
Haggard	files/Miserables.txt : 1; 
Haie	files/Miserables.txt : 17; 
Hair	files/Miserables.txt : 2; 
Hal	files/Miserables.txt : 2; 
Half	files/Miserables.txt : 11; 
Halkett	files/Miserables.txt : 1; 
Hall	files/Miserables.txt : 3; files/NotreDame_De_Paris.txt : 3; 
Hallaron	files/NotreDame_De_Paris.txt : 1; 
Halle	files/Miserables.txt : 1; 
Halles	files/Miserables.txt : 26; files/NotreDame_De_Paris.txt : 4; 
Halma	files/Miserables.txt : 1; 
Halt	files/Miserables.txt : 1; 
Hamburg	files/Miserables.txt : 1; 
Hamilton	files/Miserables.txt : 1; 
Hamlet	files/Miserables.txt : 1; 
Hammer	files/Miserables.txt : 1; 
Hanc	files/Miserables.txt : 1; 
Hancy	files/NotreDame_De_Paris.txt : 1; 
Handing	files/Miserables.txt : 1; 
Handling	files/Miserables.txt : 1; 
Handsome	files/NotreDame_De_Paris.txt : 1; 
Hangest	files/NotreDame_De_Paris.txt : 1; 
Hannibal	files/Miserables.txt : 5; 
Hannibals	files/Miserables.txt : 1; 
Hanoverian	files/Miserables.txt : 5; 
Hanoverians	files/Miserables.txt : 2; 
Hapgood	files/Miserables.txt : 2; files/NotreDame_De_Paris.txt : 2; 
Happily	files/NotreDame_De_Paris.txt : 2; files/Miserables.txt : 2; 
Happiness	files/Miserables.txt : 6; 
Happy	files/Miserables.txt : 7; 
Hapsburgs	files/Miserables.txt : 1; 
Harancourt	files/NotreDame_De_Paris.txt : 1; 
Harcourt	files/NotreDame_De_Paris.txt : 1; 
Hard	files/Miserables.txt : 3; 
Hardly	files/Miserables.txt : 14; files/NotreDame_De_Paris.txt : 4; 
Harfleur	files/NotreDame_De_Paris.txt : 1; 
Harlay	files/NotreDame_De_Paris.txt : 1; 
Harlequins	files/Miserables.txt : 1; 
Harlet	files/Miserables.txt : 1; 
Harley	files/Miserables.txt : 1; 
Harmodius	files/Miserables.txt : 1; 
Harmony	files/NotreDame_De_Paris.txt : 1; 
Harness	files/Miserables.txt : 1; 
Harpe	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 3; 
Harper	files/Miserables.txt : 1; 
Hart	files/Miserables.txt : 2; files/NotreDame_De_Paris.txt : 2; 
Hartwell	files/Miserables.txt : 1; 
Has	files/Miserables.txt : 5; files/NotreDame_De_Paris.txt : 4; 
Hasn	files/NotreDame_De_Paris.txt : 1; 
Haste	files/Miserables.txt : 2; 
Hate	files/Miserables.txt : 1; 
Haudriette	files/NotreDame_De_Paris.txt : 3; 
Haudriettes	files/NotreDame_De_Paris.txt : 2; files/Miserables.txt : 3; 
Haudry	files/NotreDame_De_Paris.txt : 2; 
Haut	files/NotreDame_De_Paris.txt : 1; files/Miserables.txt : 7; 
Hautes	files/Miserables.txt : 3; 
Hautpoul	files/Miserables.txt : 1; 
Have	files/Miserables.txt : 37; files/NotreDame_De_Paris.txt : 19; 
Having	files/NotreDame_De_Paris.txt : 2; files/Miserables.txt : 13; 
Havre	files/Miserables.txt : 2; 
Hax	files/NotreDame_De_Paris.txt : 1; 
Haxo	files/Miserables.txt : 2; 
Haydn	files/Miserables.txt : 1; 
Haye	files/Miserables.txt : 1; 
He	files/Miserables.txt : 2703; files/NotreDame_De_Paris.txt : 503; 
Heads	files/NotreDame_De_Paris.txt : 1; 
Healing	files/Miserables.txt : 1; 
Health	files/Miserables.txt : 2; 
Heap	files/Miserables.txt : 1; 
Heart	files/Miserables.txt : 6; 
Hearts	files/NotreDame_De_Paris.txt : 1; 
Heaven	files/NotreDame_De_Paris.txt : 1; files/Miserables.txt : 9; 
Heavens	files/Miserables.txt : 5; files/NotreDame_De_Paris.txt : 1; 
Heavy	files/Miserables.txt : 2; 
Hebert	files/Miserables.txt : 2; 
Hebertist	files/Miserables.txt : 1; 
Hebraic	files/Miserables.txt : 1; 
Hebrew	files/Miserables.txt : 4; files/NotreDame_De_Paris.txt : 7; 
Hebrews	files/Miserables.txt : 1; 
Hecataeus	files/NotreDame_De_Paris.txt : 1; 
Hector	files/Miserables.txt : 1; 
Hecuba	files/Miserables.txt : 1; 
Hedgerow	files/Miserables.txt : 1; 
Heee	files/Miserables.txt : 1; 
Heidelberg	files/Miserables.txt : 2; 
Helen	files/Miserables.txt : 2; 
Helena	files/Miserables.txt : 4; 
Helene	files/Miserables.txt : 2; 
Helgaldus	files/NotreDame_De_Paris.txt : 1; 
Heliogabalus	files/Miserables.txt : 1; 
Hellain	files/NotreDame_De_Paris.txt : 1; 
Help	files/NotreDame_De_Paris.txt : 2; files/Miserables.txt : 5; 
Helping	files/Miserables.txt : 1; 
Helye	files/NotreDame_De_Paris.txt : 1; 
Hence	files/NotreDame_De_Paris.txt : 39; files/Miserables.txt : 42; 
Henceforth	files/Miserables.txt : 10; files/NotreDame_De_Paris.txt : 1; 
Hennequin	files/NotreDame_De_Paris.txt : 1; 
Henquinez	files/Miserables.txt : 1; 
Henri	files/Miserables.txt : 13; files/NotreDame_De_Paris.txt : 6; 
Henriet	files/NotreDame_De_Paris.txt : 3; 
Henriette	files/NotreDame_De_Paris.txt : 2; 
Henry	files/Miserables.txt : 10; 
Her	files/Miserables.txt : 92; files/NotreDame_De_Paris.txt : 43; 
Herb*******	files/Miserables.txt : 1; 
Herbaut	files/Miserables.txt : 1; 
Herberie	files/NotreDame_De_Paris.txt : 1; 
Hercandus	files/NotreDame_De_Paris.txt : 1; 
Hercle	files/Miserables.txt : 3; 
Herculean	files/Miserables.txt : 1; 
Hercules	files/Miserables.txt : 7; files/NotreDame_De_Paris.txt : 1; 
Here	files/NotreDame_De_Paris.txt : 49; files/Miserables.txt : 116; 
Herein	files/NotreDame_De_Paris.txt : 1; 
Heritier	files/Miserables.txt : 1; 
Herme	files/NotreDame_De_Paris.txt : 3; 
Hermes	files/NotreDame_De_Paris.txt : 5; 
Hermit	files/NotreDame_De_Paris.txt : 2; files/Miserables.txt : 1; 
Hermite	files/NotreDame_De_Paris.txt : 12; 
Hermogenus	files/Miserables.txt : 1; 
Hernani	files/Miserables.txt : 2; 
Hero	files/Miserables.txt : 1; 
Herod	files/Miserables.txt : 1; 
Herodotus	files/NotreDame_De_Paris.txt : 1; 
Heroes	files/Miserables.txt : 1; 
Heroism	files/Miserables.txt : 1; 
Hesdin	files/Miserables.txt : 7; 
Hesitations	files/Miserables.txt : 1; 
Hesse	files/Miserables.txt : 1; 
Hessian	files/Miserables.txt : 1; 
Hey	files/Miserables.txt : 2; files/NotreDame_De_Paris.txt : 1; 
Hide	files/NotreDame_De_Paris.txt : 3; files/Miserables.txt : 1; 
Hideous	files/Miserables.txt : 1; 
Hideousness	files/Miserables.txt : 1; 
Hieratic	files/Miserables.txt : 1; 
High	files/Miserables.txt : 2; 
Highland	files/Miserables.txt : 1; 
Highlanders	files/Miserables.txt : 3; 
Highness	files/Miserables.txt : 2; 
Hilaire	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
Hill	files/Miserables.txt : 6; 
Hiller	files/Miserables.txt : 1; 
Him	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
Himself	files/Miserables.txt : 2; 
Hindoo	files/NotreDame_De_Paris.txt : 4; 
Hindrances	files/Miserables.txt : 1; 
Hindu	files/NotreDame_De_Paris.txt : 1; 
Hindustan	files/NotreDame_De_Paris.txt : 1; 
Hippocrates	files/NotreDame_De_Paris.txt : 3; files/Miserables.txt : 1; 
His	files/Miserables.txt : 309; files/NotreDame_De_Paris.txt : 57; 
Hispalus	files/NotreDame_De_Paris.txt : 1; 
Historic	files/Miserables.txt : 1; 
Historical	files/Miserables.txt : 1; 
Historiques	files/Miserables.txt : 1; 
History	files/Miserables.txt : 11; files/NotreDame_De_Paris.txt : 1; 
Ho	files/NotreDame_De_Paris.txt : 2; 
Hobbes	files/NotreDame_De_Paris.txt : 1; files/Miserables.txt : 1; 
Hoc	files/Miserables.txt : 1; 
Hoche	files/Miserables.txt : 3; 
Hoctement	files/NotreDame_De_Paris.txt : 1; 
Hoffmann	files/Miserables.txt : 1; 
Hogu	files/Miserables.txt : 1; 
Hohee	files/Miserables.txt : 1; 
Hohenzollerns	files/Miserables.txt : 1; 
Hola	files/NotreDame_De_Paris.txt : 1; 
Hold	files/NotreDame_De_Paris.txt : 2; files/Miserables.txt : 6; 
Hole	files/Miserables.txt : 2; files/NotreDame_De_Paris.txt : 14; 
Holiness	files/Miserables.txt : 1; 
Holland	files/Miserables.txt : 2; 
Hollando	files/Miserables.txt : 1; 
Holofernes	files/Miserables.txt : 1; 
Holy	files/Miserables.txt : 29; files/NotreDame_De_Paris.txt : 13; 
Holà	files/NotreDame_De_Paris.txt : 6; 
Hombre	files/Miserables.txt : 1; 
Homer	files/Miserables.txt : 10; files/NotreDame_De_Paris.txt : 7; 
Homere	files/Miserables.txt : 1; 
Homeric	files/NotreDame_De_Paris.txt : 1; 
Homerus	files/NotreDame_De_Paris.txt : 2; 
Homme	files/Miserables.txt : 37; 
Homo	files/Miserables.txt : 2; files/NotreDame_De_Paris.txt : 1; 
Homuncio	files/Miserables.txt : 1; 
Hongrais	files/Miserables.txt : 1; 
Honor	files/Miserables.txt : 11; files/NotreDame_De_Paris.txt : 1; 
Honore	files/Miserables.txt : 7; 
Honorine	files/Miserables.txt : 1; 
Honorius	files/NotreDame_De_Paris.txt : 1; 
Honoré	files/NotreDame_De_Paris.txt : 3; 
Hope	files/Miserables.txt : 2; 
Hopital	files/Miserables.txt : 12; 
Horace	files/Miserables.txt : 7; files/NotreDame_De_Paris.txt : 3; 
Horizon	files/Miserables.txt : 3; 
Horologe	files/Miserables.txt : 1; 
Horror	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
Horse	files/Miserables.txt : 2; 
Horses	files/Miserables.txt : 2; 
Horstius	files/Miserables.txt : 2; 
Horticultural	files/Miserables.txt : 1; 
Hos	files/Miserables.txt : 1; 
Hospital	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
Hospitallers	files/Miserables.txt : 1; 
Hot	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
Hotel	files/Miserables.txt : 8; 
Hotman	files/Miserables.txt : 1; 
Hottentot	files/Miserables.txt : 1; 
Houchard	files/Miserables.txt : 1; 
Houdancourt	files/Miserables.txt : 1; 
Hougomont	files/Miserables.txt : 29; 
Houls	files/NotreDame_De_Paris.txt : 1; 
Hour	files/Miserables.txt : 1; 
Hours	files/Miserables.txt : 2; 
House	files/Miserables.txt : 13; 
House"	files/NotreDame_De_Paris.txt : 1; 
House	files/NotreDame_De_Paris.txt : 12; 
Houses"	files/Miserables.txt : 1; 
Housings	files/NotreDame_De_Paris.txt : 1; 
Hovel	files/Miserables.txt : 2; 
How	files/Miserables.txt : 124; files/NotreDame_De_Paris.txt : 19; 
However	files/NotreDame_De_Paris.txt : 23; files/Miserables.txt : 82; 
Hucheloup	files/Miserables.txt : 36; 
Huchette	files/NotreDame_De_Paris.txt : 1; 
Hudson	files/Miserables.txt : 2; 
Hugo	files/Miserables.txt : 7; files/NotreDame_De_Paris.txt : 6; 
Hugomons	files/Miserables.txt : 1; 
Hugonet	files/NotreDame_De_Paris.txt : 2; 
Huguenot	files/Miserables.txt : 4; 
Huguenots	files/Miserables.txt : 1; 
Hugues	files/NotreDame_De_Paris.txt : 3; 
Hullo	files/Miserables.txt : 3; 
Hulpe	files/Miserables.txt : 2; 
Human	files/Miserables.txt : 3; files/NotreDame_De_Paris.txt : 3; 
Humanity	files/Miserables.txt : 2; 
Humann	files/Miserables.txt : 1; 
Humblot	files/Miserables.txt : 1; 
Humilies	files/Miserables.txt : 1; 
Humor	files/Miserables.txt : 1; 
Hunchback	files/NotreDame_De_Paris.txt : 1; 
Hunchbacked	files/NotreDame_De_Paris.txt : 1; 
Hundred	files/Miserables.txt : 6; 
Hung	files/NotreDame_De_Paris.txt : 1; 
Hungadi	files/NotreDame_De_Paris.txt : 3; 
Hungarian	files/NotreDame_De_Paris.txt : 3; 
Hungary	files/NotreDame_De_Paris.txt : 1; files/Miserables.txt : 2; 
Hunger	files/Miserables.txt : 1; 
Hunt	files/Miserables.txt : 2; 
Hunted	files/Miserables.txt : 1; 
Hunyadi	files/NotreDame_De_Paris.txt : 1; 
Hurepoix	files/Miserables.txt : 1; 
Hurleur	files/Miserables.txt : 1; 
Hurrah	files/Miserables.txt : 1; 
Hurry	files/Miserables.txt : 1; 
Huss	files/Miserables.txt : 1; 
Husson	files/NotreDame_De_Paris.txt : 1; 
Hutin	files/NotreDame_De_Paris.txt : 1; 
Hyacinthe	files/Miserables.txt : 2; 
Hymbercourt	files/NotreDame_De_Paris.txt : 2; 
Hé	files/NotreDame_De_Paris.txt : 1; 
Hétan	files/NotreDame_De_Paris.txt : 3; 
Hôtel	files/NotreDame_De_Paris.txt : 45; 
Hôtels	files/NotreDame_De_Paris.txt : 6; 
I	files/NotreDame_De_Paris.txt : 1120; files/Miserables.txt : 3220; 
IDEA	files/Miserables.txt : 1; 
IDEAS	files/NotreDame_De_Paris.txt : 1; 
IDYL	files/Miserables.txt : 1; 
IENA	files/Miserables.txt : 1; 
IF	files/Miserables.txt : 2; files/NotreDame_De_Paris.txt : 1; 
IGNORES	files/Miserables.txt : 1; 
II	files/Miserables.txt : 105; files/NotreDame_De_Paris.txt : 28; 
III	files/NotreDame_De_Paris.txt : 21; files/Miserables.txt : 92; 
IL	files/NotreDame_De_Paris.txt : 1; 
IMMANIOR	files/NotreDame_De_Paris.txt : 1; 
IMMORTAL	files/Miserables.txt : 2; 
IMPARTIAL	files/NotreDame_De_Paris.txt : 1; 
IMPLIED	files/NotreDame_De_Paris.txt : 1; files/Miserables.txt : 1; 
IMPOSSIBLE	files/Miserables.txt : 2; 
IMPOVERISHED	files/Miserables.txt : 1; 
IN	files/Miserables.txt : 64; files/NotreDame_De_Paris.txt : 9; 
INACTIVITY	files/Miserables.txt : 1; 
INCIDENTAL	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
INCLUDING	files/NotreDame_De_Paris.txt : 1; files/Miserables.txt : 1; 
INCONVENIENCES	files/NotreDame_De_Paris.txt : 1; 
INCUBATION	files/Miserables.txt : 1; 
INDEMNITY	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
INDIA	files/Miserables.txt : 1; 
INDIGENT	files/Miserables.txt : 1; 
INDIGNATION	files/Miserables.txt : 1; 
INDIRECT	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
INDULGENCE	files/Miserables.txt : 1; 
INFALLIBLE	files/Miserables.txt : 1; 
INFLUENCE	files/Miserables.txt : 1; 
INFLUENCED	files/Miserables.txt : 1; 
INK	files/Miserables.txt : 1; 
INNOCENTE	files/Miserables.txt : 1; 
INSEPARABLE	files/Miserables.txt : 1; 
INTELLIGENCE	files/Miserables.txt : 1; 
INTERIOR	files/Miserables.txt : 1; 
INTERROGATION	files/Miserables.txt : 1; 
INTERROGATORY	files/Miserables.txt : 1; 
INTESTINE	files/Miserables.txt : 2; 
INTO	files/Miserables.txt : 3; files/NotreDame_De_Paris.txt : 3; 
IPSE_	files/NotreDame_De_Paris.txt : 1; 
IRS	files/NotreDame_De_Paris.txt : 1; files/Miserables.txt : 1; 
IS	files/Miserables.txt : 23; files/NotreDame_De_Paris.txt : 5; 
IT	files/Miserables.txt : 5; 
ITS	files/Miserables.txt : 5; 
IV	files/Miserables.txt : 95; files/NotreDame_De_Paris.txt : 24; 
IX	files/NotreDame_De_Paris.txt : 2; files/Miserables.txt : 33; 
Ice	files/NotreDame_De_Paris.txt : 1; 
Icicaille	files/Miserables.txt : 1; 
Iconia	files/Miserables.txt : 1; 
Idea	files/Miserables.txt : 1; 
Ideal	files/Miserables.txt : 1; 
Ideas	files/Miserables.txt : 2; files/NotreDame_De_Paris.txt : 1; 
Idle	files/Miserables.txt : 1; 
If	files/Miserables.txt : 220; files/NotreDame_De_Paris.txt : 63; 
Ignominy	files/Miserables.txt : 1; 
Ignorance	files/Miserables.txt : 2; 
Ignorantin	files/Miserables.txt : 1; 
Il	files/Miserables.txt : 4; files/NotreDame_De_Paris.txt : 1; 
Ile	files/NotreDame_De_Paris.txt : 1; 
Iliad	files/NotreDame_De_Paris.txt : 3; files/Miserables.txt : 1; 
Iliads	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 3; 
Ill	files/Miserables.txt : 1; 
Illegible	files/Miserables.txt : 1; 
Illumination	files/Miserables.txt : 1; 
Illustrated	files/Miserables.txt : 1; 
Illustration	files/Miserables.txt : 41; 
Imagination	files/Miserables.txt : 1; 
Imagine	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
Imbued	files/NotreDame_De_Paris.txt : 1; 
Imitate	files/Miserables.txt : 1; 
Imitations	files/Miserables.txt : 1; 
Immanior	files/NotreDame_De_Paris.txt : 1; 
Immanis	files/NotreDame_De_Paris.txt : 1; 
Immediately	files/Miserables.txt : 3; 
Immense	files/Miserables.txt : 2; 
Immensity	files/Miserables.txt : 2; 
Immortal	files/Miserables.txt : 3; 
Immortality	files/Miserables.txt : 1; 
Imogene	files/Miserables.txt : 1; 
Imparibus	files/Miserables.txt : 1; 
Impartial	files/NotreDame_De_Paris.txt : 1; 
Impasse	files/Miserables.txt : 1; 
Imperial	files/Miserables.txt : 8; 
Impossible	files/Miserables.txt : 13; files/NotreDame_De_Paris.txt : 3; 
Impoverished	files/Miserables.txt : 1; 
Impressed	files/Miserables.txt : 1; 
Impulses	files/Miserables.txt : 1; 
In	files/Miserables.txt : 777; files/NotreDame_De_Paris.txt : 182; 
Inactivity	files/Miserables.txt : 1; 
Incitatus	files/Miserables.txt : 1; 
Including	files/Miserables.txt : 1; 
Incomplete	files/Miserables.txt : 1; 
Inconstant	files/Miserables.txt : 2; 
Incontestably	files/Miserables.txt : 1; 
Inconveniences	files/NotreDame_De_Paris.txt : 1; 
Incorruptible	files/Miserables.txt : 1; 
Incroyables	files/Miserables.txt : 1; 
Incubation	files/Miserables.txt : 1; 
Inde	files/NotreDame_De_Paris.txt : 1; 
Indeed	files/Miserables.txt : 1; 
Independently	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 3; 
India	files/NotreDame_De_Paris.txt : 3; files/Miserables.txt : 10; 
Indian	files/Miserables.txt : 2; files/NotreDame_De_Paris.txt : 1; 
Indians	files/Miserables.txt : 1; 
Indies	files/Miserables.txt : 1; 
Indigent	files/Miserables.txt : 1; 
Indigestion	files/Miserables.txt : 2; 
Indignation	files/Miserables.txt : 2; 
Indulgence	files/Miserables.txt : 1; 
Inexhaustible	files/Miserables.txt : 1; 
Inexpressible	files/Miserables.txt : 1; 
Infallible	files/Miserables.txt : 1; 
Infamy	files/NotreDame_De_Paris.txt : 1; 
Infant	files/NotreDame_De_Paris.txt : 1; files/Miserables.txt : 1; 
Infantry	files/Miserables.txt : 2; 
Inferi	files/Miserables.txt : 1; 
Infiltration	files/Miserables.txt : 1; 
Infinite	files/Miserables.txt : 5; 
Influence	files/Miserables.txt : 1; 
Influenced	files/Miserables.txt : 1; 
Information	files/Miserables.txt : 4; files/NotreDame_De_Paris.txt : 4; 
Ingens	files/Miserables.txt : 1; 
Ingenuousness	files/Miserables.txt : 2; 
Iniquity	files/Miserables.txt : 1; 
Initium	files/Miserables.txt : 1; 
Injustice	files/Miserables.txt : 2; 
Ink	files/Miserables.txt : 1; 
Inkermann	files/Miserables.txt : 1; 
Innocence	files/Miserables.txt : 2; 
Innocent	files/NotreDame_De_Paris.txt : 2; 
Innocente	files/Miserables.txt : 3; 
Innocents	files/Miserables.txt : 3; files/NotreDame_De_Paris.txt : 5; 
Inquiries	files/Miserables.txt : 3; 
Inquiry	files/Miserables.txt : 1; 
Insensibly	files/Miserables.txt : 1; 
Inseparable	files/Miserables.txt : 1; 
Inspecteur	files/Miserables.txt : 2; 
Inspector	files/Miserables.txt : 14; 
Instantly	files/Miserables.txt : 1; 
Instead	files/Miserables.txt : 5; files/NotreDame_De_Paris.txt : 1; 
Instinct	files/Miserables.txt : 1; 
Institut	files/Miserables.txt : 1; 
Institute	files/Miserables.txt : 4; 
Insurrection	files/Miserables.txt : 5; 
Intellectual	files/Miserables.txt : 1; 
Intelligence	files/Miserables.txt : 1; 
Inter	files/Miserables.txt : 1; 
Interfere	files/Miserables.txt : 1; 
Interference	files/Miserables.txt : 1; 
Interior	files/Miserables.txt : 3; 
Internal	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
International	files/NotreDame_De_Paris.txt : 1; files/Miserables.txt : 1; 
Interrogation	files/Miserables.txt : 1; 
Interrogatory	files/Miserables.txt : 1; 
Into	files/Miserables.txt : 2; 
Intrepid	files/Miserables.txt : 1; 
Intrepide	files/Miserables.txt : 1; 
Invalides	files/Miserables.txt : 20; files/NotreDame_De_Paris.txt : 2; 
Invenerunt	files/Miserables.txt : 1; 
Invisible	files/Miserables.txt : 1; 
Io	files/Miserables.txt : 1; 
Ionian	files/Miserables.txt : 2; 
Ipse	files/NotreDame_De_Paris.txt : 1; 
Ira	files/Miserables.txt : 1; 
Ireland	files/Miserables.txt : 3; files/NotreDame_De_Paris.txt : 1; 
Irish	files/NotreDame_De_Paris.txt : 1; 
Irma	files/Miserables.txt : 1; 
Iron	files/Miserables.txt : 3; files/NotreDame_De_Paris.txt : 1; 
Irony	files/Miserables.txt : 1; 
Irritated	files/Miserables.txt : 1; files/NotreDame_De_Paris.txt : 1; 
Is	files/NotreDame_De_Paris.txt : 23; files/Miserables.txt : 78; 
Isaac	files/Miserables.txt : 2; 
Isabeau	files/Miserables.txt : 3; files/NotreDame_De_Paris.txt : 5; 
Isabel	files/NotreDame_De_Paris.txt : 2; files/Miserables.txt : 2; 
Isabella	files/Miserables.txt : 1; 
Isaiah	files/Miserables.txt : 2; 
Isere	files/Miserables.txt : 1; 
Isis	files/Miserables.txt : 2; 
